user,action,camera,gt,n_cameras,beta_n_frames,angle_deg,n_frames,conf_thresh,stature_mm,joint_variant,err_smooth_all_mm,err_smooth_conf_mm,err_placed_all_mm,err_placed_conf_mm,err_smooth_all_pct_stature,err_smooth_conf_pct_stature,err_placed_all_pct_stature,err_placed_conf_pct_stature,pa_mpjpe_mm,n_mpjpe_mm,beta_00,beta_01,beta_02,beta_03,beta_04,beta_05,beta_06,beta_07,beta_08,beta_09,errj_Hip_mm,errj_RHip_mm,errj_RKnee_mm,errj_RAnkle_mm,errj_LHip_mm,errj_LKnee_mm,errj_LAnkle_mm,errj_Spine_mm,errj_Thorax_mm,errj_Nose_mm,errj_Head_mm,errj_LShoulder_mm,errj_LElbow_mm,errj_LWrist_mm,errj_RShoulder_mm,errj_RElbow_mm,errj_RWrist_mm,bone_r_thigh_ratio,bone_r_shank_ratio,bone_l_thigh_ratio,bone_l_shank_ratio,bone_l_upperarm_ratio,bone_l_forearm_ratio,bone_r_upperarm_ratio,bone_r_forearm_ratio,bone_hip_width_ratio,bone_shoulder_width_ratio
B088,B088_GMS_2_2,1,triangulated,3,124,267.12,126,0.3,1020.0,smooth_all,89.937,89.937,92.818,92.818,8.817,8.817,9.1,9.1,46.407,60.464,-0.23882,0.03456,0.05816,0.03655,0.00606,-0.01555,-0.02605,-0.0071,0.04566,0.02077,82.43,100.216,56.858,74.635,96.805,48.257,78.152,,66.238,,,114.936,136.634,145.932,74.912,75.729,92.203,1.2253,1.2438,1.2658,1.2182,1.2203,1.1537,1.2772,0.8835,1.2152,0.8531
B088,B088_GMS_2_2,2,triangulated,3,102,308.98,126,0.3,1020.0,smooth_all,212.7,212.421,219.29,219.125,20.853,20.826,21.499,21.483,53.304,64.922,-0.26012,-0.05363,0.03432,0.0372,0.00991,-0.03739,0.02207,-0.01565,-0.10831,-0.02873,226.758,220.765,187.831,110.368,235.585,186.316,114.162,,245.275,,,219.73,290.567,272.826,246.002,190.393,229.819,1.1752,1.2515,1.2421,1.1964,1.2907,1.2659,1.144,0.9169,1.311,0.9025
B088,B088_GMS_2_3,3,triangulated,3,110,213.93,174,0.3,1020.0,smooth_all,68.294,68.294,71.045,71.045,6.696,6.696,6.965,6.965,38.053,42.188,-0.3576,-0.04077,0.00876,0.03895,0.01372,-0.01933,-0.00845,-0.01318,-0.0428,0.00516,78.126,90.637,55.699,47.678,81.756,59.492,52.977,,68.59,,,65.61,75.296,72.67,62.262,67.896,77.562,1.2243,1.2619,1.2985,1.1854,1.2757,1.1861,1.1001,1.1683,1.3324,0.8548
B088,B088_GMS_2_3,1,triangulated,3,166,270.25,174,0.3,1020.0,smooth_all,144.352,144.352,144.88,144.88,14.152,14.152,14.204,14.204,39.357,51.389,-0.34321,0.05849,0.04831,0.10605,0.01619,-0.0224,-0.04289,-0.00693,0.05596,0.03589,150.425,174.826,183.1,101.835,133.807,152.937,70.299,,188.322,,,154.486,111.055,103.986,192.01,151.401,157.127,1.2772,1.1978,1.2989,1.2034,1.2333,1.1993,1.0838,1.1283,1.1594,0.7814
B088,B088_GMS_2_3,2,triangulated,3,155,315.01,174,0.3,1020.0,smooth_all,58.359,58.304,60.161,60.079,5.721,5.716,5.898,5.89,44.374,46.833,-0.2076,-0.04788,-0.011,0.04891,-0.01327,-0.0205,0.00164,-0.01364,-0.07497,-0.01568,64.361,69.515,41.548,50.587,75.622,28.261,51.541,,39.944,,,34.149,85.409,115.874,45.794,43.152,71.712,1.2443,1.2076,1.3004,1.2397,1.2111,1.2365,1.0867,1.0778,1.2756,0.8398
B088,B088_GMS_3_1,3,triangulated,3,49,212.18,150,0.3,1020.0,smooth_all,79.401,79.326,83.449,83.363,7.784,7.777,8.181,8.173,47.724,54.964,-0.29237,0.01014,0.0449,0.11954,0.01888,-0.00434,-0.03045,-0.01033,0.00367,0.01162,94.829,109.896,91.011,57.918,88.137,84.769,68.176,,66.047,,,57.553,72.812,79.128,70.979,76.515,92.449,1.2776,1.1773,1.3041,1.1987,1.1497,1.0918,1.188,1.0598,1.3592,0.862
B088,B088_GMS_3_1,1,triangulated,3,148,266.63,150,0.3,1020.0,smooth_all,73.336,73.336,79.579,79.579,7.19,7.19,7.802,7.802,47.461,58.317,-0.36612,0.01707,0.00312,0.02426,-0.01556,-0.01504,-0.03352,-0.00608,0.01379,0.00616,69.112,79.002,104.269,86.047,62.932,63.079,69.615,,78.969,,,83.826,67.394,91.479,72.11,47.442,63.228,1.2901,1.2418,1.2958,1.2195,1.153,1.1862,1.213,1.0893,1.258,0.8165
B088,B088_GMS_3_1,2,triangulated,3,129,310.59,150,0.3,1020.0,smooth_all,125.188,125.188,125.579,125.579,12.273,12.273,12.312,12.312,47.69,56.636,-0.32678,-0.03267,0.01553,0.06555,-0.00778,-0.02059,-0.00245,-0.01531,-0.05317,-0.01071,157.831,155.358,128.215,60.042,162.785,120.722,58.202,,156.415,,,136.775,175.774,183.884,156.8,72.112,92.197,1.2191,1.2463,1.3219,1.2233,1.1231,1.2433,1.1535,1.0407,1.3171,0.8515
B088,B088_GMS_4_2,3,triangulated,3,106,213.52,299,0.3,1020.0,smooth_all,88.164,88.164,89.238,89.238,8.643,8.643,8.749,8.749,39.98,41.971,-0.30902,0.0188,0.05411,0.07964,0.03759,-0.01499,-0.03398,-0.00177,0.04394,0.00261,95.454,103.352,79.827,83.01,94.722,82.072,87.856,,87.724,,,85.55,83.457,70.625,89.658,88.094,101.73,1.209,1.2955,1.2063,1.2552,1.2477,0.9221,1.259,0.9651,1.23,0.8638
B088,B088_GMS_4_2,1,triangulated,3,295,266.32,299,0.3,1020.0,smooth_all,102.456,102.456,100.099,100.099,10.045,10.045,9.814,9.814,37.114,46.058,-0.16375,0.0232,-0.0325,-0.06829,-0.00766,-0.02282,0.02224,0.00392,-0.05778,-0.03037,107.123,107.343,72.585,80.251,101.997,73.133,86.239,,90.61,,,115.772,141.864,145.365,94.437,111.118,114.243,1.2129,1.2128,1.2169,1.2682,1.1558,1.0487,1.1316,1.0371,1.1474,0.8097
B088,B088_GMS_4_2,2,triangulated,3,292,308.94,299,0.3,1020.0,smooth_all,99.802,99.802,98.89,98.89,9.784,9.784,9.695,9.695,39.897,44.036,-0.32947,0.00064,0.01406,0.0066,0.01082,-0.02822,-0.01182,0.00571,-0.04101,-0.0208,107.758,121.399,108.497,71.691,106.915,79.882,60.673,,90.725,,,84.975,127.814,117.341,99.399,110.391,112.429,1.2067,1.1633,1.1788,1.2274,1.2417,1.147,1.0977,0.9279,1.2819,0.8615
B126,B126_GMS_1_4,3,triangulated,3,222,226.89,244,0.3,1020.0,smooth_all,78.661,75.55,85.142,81.618,7.712,7.407,8.347,8.002,44.604,48.863,-0.30732,0.04009,0.03332,0.05776,0.01649,-0.01127,-0.03911,0.00313,0.04765,0.01082,70.82,77.157,83.317,57.637,69.414,49.408,42.037,,75.011,,,74.676,83.238,190.852,64.643,69.032,94.074,1.2171,1.0757,1.1066,1.0696,1.0354,1.1581,1.0658,1.2104,1.2562,0.8646
B126,B126_GMS_1_4,1,triangulated,3,244,268.81,244,0.3,1020.0,smooth_all,77.758,77.758,82.803,82.803,7.623,7.623,8.118,8.118,36.564,39.924,-0.23735,0.01263,-0.02275,-0.03213,0.00432,-0.03188,0.00944,0.00584,-0.03923,-0.00463,86.44,81.396,88.489,86.591,95.39,55.605,69.795,,71.408,,,82.038,98.397,77.38,67.19,69.354,70.86,1.1802,1.0543,1.1342,1.0806,0.995,1.1337,1.0033,1.1017,1.187,0.8069
B126,B126_GMS_1_4,2,triangulated,3,243,319.71,244,0.3,1020.0,smooth_all,138.373,138.373,147.813,147.813,13.566,13.566,14.492,14.492,33.648,41.591,-0.38887,-0.02273,0.02272,0.00404,0.01259,-0.03531,-0.03428,0.00317,0.00839,0.00517,136.914,141.548,132.007,99.758,136.089,129.468,92.802,,164.305,,,133.403,129.012,187.451,173.27,138.088,172.094,1.0889,1.1654,1.1691,1.0509,1.1026,1.204,1.0023,1.2042,1.1776,0.8387
B126,B126_GMS_2_1,3,triangulated,3,74,227.74,101,0.3,1020.0,smooth_all,68.547,66.467,73.302,71.371,6.72,6.516,7.187,6.997,37.62,41.094,-0.39265,-0.04733,-0.01337,0.0074,0.00296,-0.05153,0.0333,-0.00532,-0.10475,-0.01134,50.894,66.465,95.495,50.814,49.467,74.264,55.614,,68.061,,,64.827,63.285,138.416,48.108,58.028,77.354,1.0589,1.1065,1.1745,0.9474,1.0601,1.1664,1.0826,1.2006,1.2597,0.8841
B126,B126_GMS_2_1,1,triangulated,3,101,269.83,101,0.3,1020.0,smooth_all,114.203,114.203,133.235,133.235,11.196,11.196,13.062,13.062,38.274,50.435,-0.2945,0.05594,-0.04254,-0.01495,0.00639,-0.05122,0.03846,0.00533,-0.0699,0.00959,122.22,110.883,63.724,51.826,135.434,114.964,96.732,,140.2,,,143.928,136.756,81.518,142.649,128.525,126.718,1.0562,1.1414,1.2894,0.9907,1.0783,1.166,0.958,1.1653,1.138,0.8424
B126,B126_GMS_2_1,2,triangulated,3,101,320.52,101,0.3,1020.0,smooth_all,110.357,110.357,114.039,114.039,10.819,10.819,11.18,11.18,36.18,40.542,-0.42031,0.00811,-0.05864,-0.08092,-0.02254,-0.0543,0.03412,0.00184,-0.10348,-0.01099,95.926,90.861,132.433,121.036,106.303,117.801,156.482,,104.214,,,84.353,55.602,98.903,106.33,104.135,142.884,1.1001,1.0889,1.3344,1.0412,1.0248,1.1407,0.9611,1.1521,1.2543,0.8721
B126,B126_GMS_2_2,3,triangulated,3,95,227.13,96,0.3,1020.0,smooth_all,72.906,72.906,75.43,75.43,7.148,7.148,7.395,7.395,33.276,39.15,-0.36572,-0.0327,0.00525,0.00633,0.00454,-0.03794,-0.00748,-0.00652,-0.02658,0.00197,65.862,76.684,76.863,49.519,66.25,57.919,36.017,,85.367,,,84.547,68.375,141.067,64.67,64.771,82.827,1.1521,1.1218,1.1457,1.0824,1.035,1.0819,1.0754,1.1369,1.2404,0.8595
B126,B126_GMS_2_2,1,triangulated,3,96,269.76,96,0.3,1020.0,smooth_all,83.555,83.555,88.114,88.114,8.192,8.192,8.639,8.639,32.829,42.515,-0.24116,0.04525,-0.04481,-0.07664,-0.00297,-0.05403,0.02613,0.00853,-0.05631,0.00593,75.477,80.864,92.318,66.762,78.363,71.054,61.484,,107.184,,,97.169,86.287,75.079,111.593,79.446,86.175,1.1657,1.1248,1.1869,1.1052,0.9452,1.1377,0.9984,1.0891,1.1783,0.809
B126,B126_GMS_2_2,2,triangulated,3,88,320.87,96,0.3,1020.0,smooth_all,148.743,145.613,153.413,150.581,14.583,14.276,15.041,14.763,38.7,44.702,-0.3323,-0.02142,-0.02192,-0.05201,-0.01027,-0.0449,0.01232,0.00092,-0.07487,-0.01217,140.361,146.953,133.303,77.592,143.424,145.418,132.641,,157.817,,,121.945,158.871,172.526,172.05,156.391,229.599,1.1279,1.1568,1.1625,1.1167,1.0827,1.1344,0.9888,1.0181,1.2928,0.8465
B126,B126_GMS_2_3,3,triangulated,3,167,228.59,167,0.3,1020.0,smooth_all,59.599,59.511,62.586,62.509,5.843,5.834,6.136,6.128,35.874,45.315,-0.4442,-0.04431,-0.02608,-0.01777,0.01078,-0.05222,0.03964,-0.00661,-0.09097,-0.00755,36.472,55.453,97.228,86.068,37.352,71.661,74.284,,43.736,,,35.936,48.503,75.662,38.845,62.365,77.797,1.1865,1.1007,1.1809,1.0033,1.0809,1.0317,1.1311,1.1972,1.2462,0.8917
B126,B126_GMS_2_3,1,triangulated,3,167,270.8,167,0.3,1020.0,smooth_all,117.815,117.815,124.713,124.713,11.55,11.55,12.227,12.227,36.602,51.18,-0.30436,0.03613,-0.05075,-0.07904,-0.0189,-0.04657,0.05504,0.00475,-0.08664,-0.00515,110.678,112.091,91.513,93.355,117.248,108.539,97.378,,142.04,,,151.569,116.804,115.07,138.981,138.422,120.718,1.1279,1.0905,1.2241,1.0232,0.9714,1.0634,0.9594,1.1344,1.1599,0.8019
B126,B126_GMS_2_3,2,triangulated,3,151,321.29,167,0.3,1020.0,smooth_all,118.71,115.386,126.868,123.749,11.638,11.312,12.438,12.132,41.337,45.142,-0.4399,0.03953,-0.0696,-0.08848,-0.02633,-0.05291,0.0504,-0.0,-0.09565,-0.01763,101.724,105.675,107.873,79.299,113.212,125.589,118.346,,109.984,,,82.235,118.48,129.249,120.582,144.007,208.344,1.1287,1.0989,1.1828,1.0643,1.0276,1.0644,1.0283,0.9767,1.268,0.8637
B126,B126_GMS_3_3,3,triangulated,3,89,227.66,181,0.3,1020.0,smooth_all,127.069,125.799,128.496,127.358,12.458,12.333,12.598,12.486,38.289,45.82,-0.1543,0.04044,0.08844,0.13867,0.02793,-0.00108,-0.02816,-0.01575,0.08362,0.03074,119.379,131.914,113.785,70.329,111.008,102.18,82.82,,141.678,,,144.782,140.611,232.125,121.891,126.528,149.821,1.1346,1.1818,1.1593,1.097,1.0084,1.2,1.0221,1.0712,1.2028,0.8544
B126,B126_GMS_3_3,1,triangulated,3,149,269.38,181,0.3,1020.0,smooth_all,65.307,65.307,73.117,73.117,6.403,6.403,7.168,7.168,34.244,38.668,-0.23934,0.00688,0.00375,-0.0104,0.00106,-0.03291,-0.0109,-0.01785,-0.01021,0.01494,78.712,62.129,38.511,65.463,99.852,56.114,85.095,,62.108,,,86.42,39.173,41.016,66.64,49.234,52.064,1.1257,1.1775,1.1483,1.1443,0.9694,1.1846,1.005,1.1107,1.1703,0.825
B126,B126_GMS_3_3,2,triangulated,3,133,319.94,181,0.3,1020.0,smooth_all,162.05,162.05,167.505,167.505,15.887,15.887,16.422,16.422,38.259,43.362,-0.33322,0.05671,0.0047,0.04693,-0.018,-0.02018,-0.0255,-0.0106,-0.00227,0.00369,145.383,168.813,208.743,149.334,129.291,142.728,86.096,,168.615,,,132.775,168.143,221.008,170.26,163.831,224.318,1.1869,1.1229,1.1874,1.1172,0.9536,1.2487,0.9651,1.0442,1.2005,0.8704
B156,B156_GMS_1_2,3,triangulated,3,155,224.63,168,0.3,1020.0,smooth_all,73.648,73.648,75.078,75.078,7.22,7.22,7.361,7.361,38.027,52.413,-0.29052,-0.0866,0.0206,0.03133,0.03616,-0.03519,-0.00377,-0.00421,-0.06172,-0.01194,84.897,92.711,37.415,32.51,85.13,68.651,43.462,,89.69,,,100.404,86.739,107.653,67.758,64.339,69.093,1.2999,1.1854,1.3288,1.1289,1.0842,0.9755,1.0077,1.056,1.2829,0.8111
B156,B156_GMS_1_2,1,triangulated,3,168,269.69,168,0.3,1020.0,smooth_all,164.888,164.888,164.393,164.393,16.166,16.166,16.117,16.117,41.575,59.653,-0.10166,-0.05745,-0.0323,0.04051,0.01384,-0.0461,0.02768,0.0019,-0.0782,0.00812,154.903,163.351,176.732,133.641,149.044,198.13,150.723,,209.835,,,202.732,162.243,141.568,193.168,136.085,135.761,1.3173,1.1545,1.3128,1.1812,1.0595,0.9963,0.991,0.999,1.1838,0.76
B156,B156_GMS_1_2,2,triangulated,3,168,309.06,168,0.3,1020.0,smooth_all,117.315,117.315,123.511,123.511,11.501,11.501,12.109,12.109,41.446,55.069,-0.36219,-0.04587,-0.05924,-0.01826,-0.00665,-0.05112,0.03926,0.00037,-0.13031,-0.02214,124.876,135.881,113.583,38.169,123.455,111.24,58.06,,153.049,,,117.434,102.369,85.448,160.224,130.87,185.667,1.3321,1.128,1.2967,1.1867,1.0916,0.9864,1.0212,0.9782,1.268,0.8007
B156,B156_GMS_1_5,3,triangulated,3,333,227.16,344,0.3,1020.0,smooth_all,78.722,78.509,80.699,80.481,7.718,7.697,7.912,7.89,41.16,67.586,-0.28312,-0.0597,0.01558,0.03622,0.03304,-0.04058,0.01101,-0.00201,-0.06978,-0.00781,61.567,77.742,68.663,64.822,62.527,81.925,94.063,,67.919,,,50.981,63.19,109.014,81.07,103.526,115.345,1.2483,1.1646,1.3162,0.9966,1.0487,0.9921,1.0387,1.0029,1.2723,0.821
B156,B156_GMS_1_5,1,triangulated,3,344,271.3,344,0.3,1020.0,smooth_all,86.368,86.368,89.872,89.872,8.467,8.467,8.811,8.811,42.968,60.55,-0.12743,-0.00706,0.00624,0.07148,0.02246,-0.03786,0.00079,-0.00246,-0.02875,0.01756,84.77,88.352,82.208,82.637,86.309,75.374,125.801,,95.971,,,105.907,89.713,76.696,87.554,67.367,59.698,1.2618,1.1238,1.3893,1.026,1.0386,1.0476,1.0597,0.9804,1.1934,0.7701
B156,B156_GMS_1_5,2,triangulated,3,344,309.81,344,0.3,1020.0,smooth_all,119.761,119.761,124.542,124.542,11.741,11.741,12.21,12.21,44.152,57.093,-0.36356,-0.0084,-0.04398,-0.00328,-0.00788,-0.05167,0.02682,-0.00152,-0.1192,-0.01486,119.602,131.663,94.107,46.776,115.974,117.517,66.693,,150.37,,,118.486,109.949,89.652,154.115,138.446,219.555,1.3343,1.1794,1.3532,1.1336,1.0698,1.062,1.0664,0.9782,1.2325,0.796
B156,B156_GMS_2_1,3,triangulated,3,45,221.71,168,0.3,1020.0,smooth_all,127.798,126.009,149.376,147.016,12.529,12.354,14.645,14.413,44.378,59.179,-0.39615,0.0003,0.01214,0.04451,-1e-05,-0.01859,-0.02044,-0.00804,-0.02233,0.01207,135.783,138.02,113.616,96.096,141.481,132.421,119.677,,136.954,,,146.843,141.64,161.215,126.028,104.595,90.651,1.3353,1.1722,1.3423,1.0973,1.0346,0.9992,1.0399,1.0427,1.3058,0.7935
B156,B156_GMS_2_1,1,triangulated,3,163,269.45,168,0.3,1020.0,smooth_all,130.82,130.82,139.774,139.774,12.826,12.826,13.703,13.703,45.351,64.265,-0.23881,-0.03651,-0.02517,0.01119,-0.00449,-0.03819,0.01644,-0.00473,-0.06776,0.00813,116.812,123.34,129.163,123.387,118.075,127.058,123.852,,158.31,,,156.382,141.94,122.06,156.049,122.377,104.221,1.3581,1.1323,1.3689,1.1161,1.0085,1.0232,1.0373,0.9991,1.2018,0.7258
B156,B156_GMS_2_1,2,triangulated,3,153,311.2,168,0.3,1020.0,smooth_all,118.856,118.856,127.708,127.708,11.653,11.653,12.52,12.52,42.383,59.816,-0.40072,-0.06434,-0.03911,-0.00241,-0.02727,-0.04724,0.01314,-0.00924,-0.12029,-0.02171,125.15,121.088,117.311,55.145,140.079,106.282,73.738,,152.126,,,139.316,124.636,109.535,153.938,121.529,121.585,1.3312,1.1314,1.3413,1.1302,1.0311,1.002,1.0404,0.9612,1.3173,0.7967
B156,B156_GMS_2_2,3,triangulated,3,137,226.26,226,0.3,1020.0,smooth_all,75.56,73.978,76.874,75.115,7.408,7.253,7.537,7.364,41.302,54.882,-0.27391,-0.06359,-0.0193,0.02602,0.01522,-0.03088,0.01967,-0.00557,-0.12454,-0.00852,66.921,81.809,87.771,52.88,65.198,82.254,56.148,,76.165,,,74.252,84.496,143.098,70.773,60.94,56.012,1.3032,1.2173,1.3589,1.1243,1.0565,1.0211,1.0002,1.0503,1.2654,0.8229
B156,B156_GMS_2_2,1,triangulated,3,226,271.09,226,0.3,1020.0,smooth_all,75.381,75.381,82.133,82.133,7.39,7.39,8.052,8.052,39.247,61.343,-0.16033,-0.02534,0.00823,0.01791,0.01433,-0.04104,0.00289,-0.00343,-0.05049,0.00567,69.487,68.251,78.908,87.882,70.67,79.47,90.006,,75.153,,,84.57,58.987,71.587,81.636,61.956,69.052,1.33,1.1993,1.3949,1.1486,1.0151,1.0471,1.0,1.0153,1.2236,0.7663
B156,B156_GMS_2_2,2,triangulated,3,216,310.18,226,0.3,1020.0,smooth_all,118.137,118.137,128.224,128.224,11.582,11.582,12.571,12.571,43.201,50.5,-0.30545,-0.08696,-0.00097,0.03095,-0.01821,-0.05202,0.01942,-0.01208,-0.13422,-0.02211,118.28,131.29,112.986,47.577,114.658,136.207,93.829,,142.759,,,113.678,103.469,101.057,142.906,122.041,169.549,1.3305,1.164,1.3608,1.1219,1.065,1.0816,0.9953,0.9556,1.2734,0.8213
B156,B156_GMS_2_3,3,triangulated,3,60,223.32,201,0.3,1020.0,smooth_all,93.685,90.67,98.049,95.169,9.185,8.889,9.613,9.33,49.139,59.915,-0.4126,0.01568,0.01817,0.06196,-0.00696,-0.0111,-0.03163,-0.00596,0.01462,0.00805,97.005,101.726,105.149,82.387,100.174,64.419,53.075,,91.682,,,86.064,98.248,125.484,87.236,104.52,118.224,1.4251,1.0744,1.2679,1.1369,1.0577,1.0374,1.0877,1.0278,1.2999,0.8138
B156,B156_GMS_2_3,1,triangulated,3,194,269.51,201,0.3,1020.0,smooth_all,88.884,88.884,97.749,97.749,8.714,8.714,9.583,9.583,43.564,55.52,-0.28392,-0.02341,0.00102,0.01991,0.00144,-0.0289,-0.02331,-0.00998,0.0043,0.0156,80.166,88.103,106.422,109.142,84.001,80.369,58.36,,92.658,,,99.715,97.659,113.191,80.864,81.64,84.827,1.3675,1.0815,1.2675,1.1685,1.0166,1.0455,1.0539,1.0123,1.2107,0.7502
B156,B156_GMS_2_3,2,triangulated,3,171,309.88,201,0.3,1020.0,smooth_all,152.343,152.326,148.494,148.756,14.936,14.934,14.558,14.584,44.241,52.983,-0.37269,-0.10932,0.01642,0.02524,-0.01582,-0.04068,-0.00946,-0.01024,-0.10598,-0.0208,147.093,160.102,198.12,122.047,144.506,156.235,87.14,,174.873,,,137.271,152.404,163.588,176.583,137.977,178.985,1.3462,1.026,1.2726,1.1655,1.0491,1.0377,1.096,0.9349,1.3025,0.8259
B156,B156_GMS_3_1,3,triangulated,3,80,225.95,106,0.3,1020.0,smooth_all,44.28,44.28,44.662,44.662,4.341,4.341,4.379,4.379,36.327,40.987,-0.19643,0.03266,0.08296,0.11712,0.02787,-0.00493,-0.06464,-0.01159,0.09552,0.03039,60.218,79.072,46.288,34.362,50.936,30.454,61.636,,31.2,,,37.98,28.768,42.295,25.106,39.905,51.695,1.332,1.2149,1.3306,1.1429,1.1104,0.9839,1.076,1.1306,1.3598,0.81
B156,B156_GMS_3_1,1,triangulated,3,96,270.18,106,0.3,1020.0,smooth_all,62.425,62.425,60.002,60.002,6.12,6.12,5.883,5.883,37.069,49.166,-0.10011,-0.02865,0.03715,0.05426,0.01454,-0.02845,-0.02751,-0.0046,0.01009,0.01356,66.292,72.098,67.837,42.543,62.413,69.293,41.237,,69.461,,,72.74,72.822,64.378,75.155,51.091,49.173,1.289,1.2214,1.2255,1.2386,1.0536,1.1311,1.0717,1.0905,1.2057,0.7602
B156,B156_GMS_3_1,2,triangulated,3,81,308.82,106,0.3,1020.0,smooth_all,117.234,117.234,122.789,122.789,11.494,11.494,12.038,12.038,40.975,44.9,-0.17838,-0.08646,0.04312,0.03593,0.00784,-0.03814,-0.00689,-0.01209,-0.07039,-0.02118,117.703,138.482,96.083,52.188,108.712,142.94,91.323,,137.046,,,106.202,132.471,140.87,137.389,104.193,135.674,1.2972,1.2085,1.2382,1.1968,1.0981,1.122,1.0874,0.9906,1.2888,0.8146
B156,B156_GMS_3_2,3,triangulated,3,53,226.13,187,0.3,1020.0,smooth_all,120.147,113.185,124.544,117.069,11.779,11.097,12.21,11.477,40.477,67.345,-0.20827,-0.0023,0.01303,0.02741,0.00605,-0.01691,-0.01871,-0.01165,-0.01458,0.00424,117.915,123.333,84.313,41.273,123.048,98.147,60.473,,167.403,,,189.475,191.225,199.69,118.199,91.245,76.318,1.3045,1.2827,1.3367,1.263,0.9795,1.0445,1.0418,1.0432,1.2491,0.8098
B156,B156_GMS_3_2,1,triangulated,3,146,269.91,187,0.3,1020.0,smooth_all,106.722,106.722,111.161,111.161,10.463,10.463,10.898,10.898,37.623,51.458,-0.06774,-0.01393,0.026,0.05216,0.02258,-0.03158,-0.01509,-0.009,0.01619,0.01388,118.005,119.269,86.772,64.191,118.712,90.028,73.743,,134.858,,,137.973,152.076,139.027,134.55,98.592,73.095,1.3075,1.2253,1.326,1.2497,0.9752,1.0096,1.0194,1.0036,1.1512,0.7482
B156,B156_GMS_3_2,2,triangulated,3,136,308.17,187,0.3,1020.0,smooth_all,153.185,153.185,156.365,156.365,15.018,15.018,15.33,15.33,47.771,55.441,-0.24325,-0.07094,0.03073,0.05841,-0.00315,-0.03935,-0.00855,-0.01305,-0.05329,-0.01354,141.614,169.777,161.192,71.403,127.917,163.38,85.609,,183.539,,,143.44,163.324,170.275,192.456,159.63,225.098,1.3284,1.214,1.2994,1.2034,0.9938,1.0218,1.0247,0.9689,1.2585,0.8018
B156,B156_GMS_3_3,3,triangulated,3,119,227.04,199,0.3,1020.0,smooth_all,132.372,131.601,135.586,135.696,12.978,12.902,13.293,13.304,34.246,58.889,-0.18922,-0.0434,0.02236,0.04375,0.01282,-0.02079,-0.01466,-0.01076,-0.02748,-0.00069,141.122,142.145,100.989,32.479,146.553,113.085,45.677,,195.112,,,207.291,171.517,168.936,156.219,123.343,105.265,1.2656,1.2917,1.2814,1.2169,0.9981,0.9819,0.9933,1.0104,1.2999,0.863
B156,B156_GMS_3_3,1,triangulated,3,124,270.29,199,0.3,1020.0,smooth_all,153.552,153.552,155.079,155.079,15.054,15.054,15.204,15.204,32.794,54.246,-0.10984,-0.00486,0.01059,0.01436,0.00208,-0.03921,-0.01681,-0.00466,-0.01469,0.0049,160.385,164.389,132.834,48.776,157.82,133.931,55.249,,218.652,,,205.98,174.123,152.237,207.193,170.456,168.322,1.2646,1.2919,1.249,1.2925,1.0291,1.0464,1.0087,0.9898,1.1888,0.7599
B156,B156_GMS_3_3,2,triangulated,3,118,308.08,199,0.3,1020.0,smooth_all,122.505,122.591,125.399,125.474,12.01,12.019,12.294,12.301,41.689,51.405,-0.21614,-0.06786,0.03164,0.05619,-0.00265,-0.02963,-0.00574,-0.01346,-0.08386,-0.0237,122.926,138.111,94.902,34.239,119.845,123.535,71.534,,156.354,,,119.387,123.935,125.634,166.905,137.823,182.538,1.275,1.2399,1.2629,1.2429,1.0621,1.0092,1.0261,0.9734,1.3014,0.8061
B156,B156_GMS_3_4,3,triangulated,3,69,226.85,145,0.3,1020.0,smooth_all,95.964,93.197,97.002,93.948,9.408,9.137,9.51,9.211,38.248,64.352,-0.15799,-0.01322,0.02428,0.03794,0.00648,-0.01393,-0.01149,-0.01444,-0.03262,-0.00027,95.219,97.17,39.62,49.438,102.736,64.185,71.752,,133.787,,,151.491,138.205,166.879,95.587,73.379,64.053,1.2951,1.2494,1.2678,1.2572,1.0423,0.9892,1.0269,1.0805,1.2362,0.8064
B156,B156_GMS_3_4,1,triangulated,3,126,269.16,145,0.3,1020.0,smooth_all,101.367,101.367,101.364,101.364,9.938,9.938,9.938,9.938,34.028,55.368,-0.05481,0.00866,0.02869,0.04273,0.01449,-0.03284,-0.02158,-0.00964,0.01384,0.01633,105.545,106.305,76.911,24.628,106.7,74.392,49.209,,164.782,,,165.605,131.934,118.509,143.219,88.424,78.033,1.2926,1.2272,1.2627,1.2938,1.0096,1.029,1.0195,1.0501,1.1726,0.772
B156,B156_GMS_3_4,2,triangulated,3,116,306.14,145,0.3,1020.0,smooth_all,126.927,126.927,126.992,126.992,12.444,12.444,12.45,12.45,43.755,55.203,-0.23001,-0.01182,0.07884,0.11976,0.02229,-0.02686,-0.05479,-0.01005,0.05427,0.01392,117.379,141.81,194.541,88.098,106.15,120.979,39.409,,157.039,,,125.69,108.479,101.596,161.656,125.815,175.882,1.3242,1.1686,1.2824,1.182,1.0895,1.0027,1.0289,0.9852,1.2784,0.8124
